DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindGustSpeed,DailyWindSpeed
2023-01-01,72793894274,30.08458333333333,40.0,43,0,FG:2 |FG |,0.00375,4.5,89.0,30.08875,CLR:00,29.74458333333333,10.0,42.0,0,19.75,0.5675675675675675
2024-06-25,72793894274,29.945,49.0,55.0,0.00,-RA:02 |RA |RA,0.0212499999999999,6.125,42.0,29.937083333333334,CLR:00,29.605,10.0,52.0,050,17.0,6.916666666666667
2024-06-26,72793894274,29.9584375,55.0,58.0,0.00,-RA:02 |RA |RA,-0.0174999999999999,2.875,90.0,29.942916666666665,CLR:00,29.6184375,10.0,55.0,220,19.857142857142858,6.875
2024-06-27,72793894274,30.02138888888888,54.0,55.0,0.00,-RA:02 |RA |RA,-0.00625,2.5,100.0,30.02249999999999,BKN:07 33,29.68138888888889,10.0,54.0,200,21.88888888888889,9.72222222222222
2024-06-28,72793894274,30.037857142857145,50.0,54.0,0.00,-RA:02 |RA |RA,0.0062499999999999,4.25,87.0,30.02875,CLR:00,29.69785714285714,10.0,52.0,000,21.4,1.8571428571428568
2024-06-29,72793894274,30.04791666666667,55.0,61.0,0.00,-RA:02 |RA |RA,-0.01,2.25,100.0,30.04083333333333,CLR:00,29.707916666666662,10.0,62.0,000,21.4,2.958333333333333
2024-06-30,72793894274,30.11225,60.0,59.0,0.00,BR:1 ||,-0.0012499999999999,4.5,100.0,30.10375,CLR:00,29.77225,10.0,63.0,230,21.4,5.8
2024-07-01,72793894274,30.156410256410265,60.0,60.0,0.00,BR:1 ||,-0.0062499999999999,4.5,100.0,30.14583333333333,OVC:08 4,29.816410256410247,10.0,60.0,000,21.4,4.358974358974359
2024-07-02,72793894274,30.23333333333334,52.0,54.0,0.00,-RA:02 |RA |RA,-0.00625,3.25,90.0,30.230000000000004,CLR:00,29.89333333333333,10.0,53.0,240,21.4,5.466666666666667
2024-07-03,72793894274,30.274,54.0,73.0,0.00,-RA:02 |RA |RA,-0.00125,4.375,57.0,30.266666666666666,CLR:00,29.934,10.0,61.0,VRB,21.4,4.24
2024-07-04,72793894274,30.22958333333333,53.0,59.0,0.00,-RA:02 |RA |RA,0.0062499999999999,4.75,37.0,30.22208333333333,CLR:00,29.88958333333333,10.0,56.0,030,21.4,7.916666666666667
2024-07-05,72793894274,30.14625,50.0,63.0,0.00,-RA:02 |RA |RA,0.015,5.875,33.0,30.13416666666667,CLR:00,29.80625,10.0,60.0,000,20.0,5.5
2024-07-06,72793894274,29.988333333333333,52.0,67.0,0.00,-RA:02 |RA |RA,0.01625,6.25,31.0,29.97458333333334,CLR:00,29.64833333333333,10.0,66.0,000,16.0,5.208333333333333
2024-07-07,72793894274,29.965416666666663,50.0,90.0,0.00,-RA:02 |RA |RA,-0.00125,4.0,19.0,29.949166666666667,CLR:00,29.625416666666663,10.0,64.0,000,17.0,3.9166666666666665
2024-07-08,72793894274,29.9275,49.0,68.0,0.00,-RA:02 |RA |RA,0.0087499999999999,4.5,63.0,29.910416666666663,CLR:00,29.5875,10.0,60.0,000,17.0,4.5
2024-07-09,72793894274,29.8704,50.0,90.0,0.00,-RA:02 |RA |RA,8.673617379884035e-19,5.25,25.0,29.85,CLR:00,29.5304,10.0,68.0,000,18.0,4.0
2024-07-10,72793894274,30.02541666666667,53.0,72.0,0.00,-RA:02 |RA |RA,-0.02625,2.625,53.0,30.00958333333333,CLR:00,29.68541666666667,10.0,57.0,VRB,18.0,5.083333333333333
2024-07-11,72793894274,30.111666666666668,54.0,79.0,0.00,-RA:02 |RA |RA,0.0,3.875,42.0,30.100833333333338,CLR:00,29.771666666666665,10.0,58.0,270,18.0,5.086956521739131
2024-07-12,72793894274,30.075862068965517,53.0,56.0,0.00,-RA:02 |RA |RA,0.01,4.5,90.0,30.055833333333336,CLR:00,29.73586206896551,10.0,54.0,000,18.0,3.9655172413793114
2024-07-13,72793894274,30.001666666666665,57.0,59.0,0.00,-RA:02 |RA |RA,0.00375,4.75,34.0,29.98958333333333,CLR:00,29.66166666666666,10.0,60.0,000,18.0,3.25
2024-07-14,72793894274,30.034,57.0,59.0,0.00,-RA:02 |RA |RA,-0.01,4.0,78.0,30.01833333333334,CLR:00,29.694000000000003,10.0,57.0,VRB,18.0,5.36
2024-07-15,72793894274,30.10214285714285,54.0,58.0,0.00,-RA:02 |RA |RA,0.00375,4.5,87.0,30.08791666666666,CLR:00,29.762142857142862,10.0,56.0,200,18.0,4.892857142857143
2024-07-16,72793894274,29.97083333333333,57.0,85.0,0.00,-RA:02 |RA |RA,0.01625,5.0,36.0,29.95958333333333,CLR:00,29.63083333333334,10.0,67.0,VRB,18.0,4.521739130434782
2024-07-17,72793894274,29.993333333333336,56.0,63.0,0.00,-RA:02 |RA |RA,-0.0175,2.375,78.0,29.98125,CLR:00,29.65333333333333,10.0,59.0,270,18.0,6.208333333333333
2024-07-18,72793894274,30.0875,54.0,63.0,0.00,-RA:02 |RA |RA,-0.0075,2.625,87.0,30.075833333333332,CLR:00,29.747499999999995,10.0,57.0,VRB,18.0,5.571428571428571
2024-07-19,72793894274,30.17178571428571,55.0,61.0,0.00,-RA:02 |RA |RA,-0.0024999999999999,3.5,90.0,30.156666666666663,CLR:00,29.83178571428571,10.0,58.0,000,18.0,4.925925925925926
2024-07-20,72793894274,30.096666666666664,52.0,85.0,0.00,-RA:02 |RA |RA,0.01625,4.875,34.0,30.085,CLR:00,29.75666666666667,10.0,65.0,000,18.0,4.869565217391305
2024-07-21,72793894274,30.076666666666664,59.0,63.0,0.00,-RA:02 |RA |RA,-0.0087499999999999,3.875,81.0,30.0675,CLR:00,29.736666666666668,10.0,60.0,000,20.0,4.958333333333333
2024-07-22,72793894274,30.132352941176464,54.0,59.0,0.00,-RA:02 |RA |RA,-0.00875,3.125,87.0,30.126666666666665,OVC:08 12,29.79235294117647,10.0,56.0,000,20.8,4.088235294117647
2024-07-23,72793894274,30.152400000000004,50.0,74.0,0.00,-RA:02 |RA |RA,0.01125,5.375,60.0,30.14458333333334,CLR:00,29.8124,10.0,53.0,000,20.8,4.458333333333333
2024-07-24,72793894274,30.105,51.0,59.0,0.00,-RA:02 BR:1 |RA |RA,-0.0025,4.625,43.0,30.09875,CLR:00,29.765,10.0,54.0,000,20.8,5.125
2024-07-25,72793894274,30.20161290322581,51.0,57.0,0.00,-RA:02 BR:1 |RA |RA,-0.00875,3.75,78.0,30.200000000000006,CLR:00,29.86161290322581,10.0,54.0,190,22.125,6.354838709677419
2024-07-26,72793894274,30.039583333333336,51.0,76.0,0.00,-RA:02 BR:1 |RA |RA,0.035,7.25,81.0,30.030416666666667,CLR:00,29.699583333333333,10.0,59.0,020,22.125,5.958333333333333
2024-07-27,72793894274,29.8944,53.0,58.0,0.00,-RA:02 BR:1 |RA |RA,0.0037499999999999,5.25,42.0,29.883750000000003,CLR:00,29.5544,10.0,54.0,250,22.125,5.12
2024-07-28,72793894274,29.92714285714285,53.0,58.0,0.00,-RA:02 BR:1 |RA |RA,-0.0025,3.25,63.0,29.921666666666663,CLR:00,29.58714285714286,10.0,55.0,210,22.125,6.321428571428571
2024-07-29,72793894274,29.9174358974359,61.0,65.0,0.00,-RA:02 BR:1 |RA |RA,-0.0025,3.375,90.0,29.91083333333333,BKN:07 26 OVC:08 31,29.577435897435887,10.0,58.0,210,22.125,8.794871794871796
2024-07-30,72793894274,30.0112,61.0,63.0,0.00,-RA:02 |RA |RA,-0.0125,2.875,93.0,30.001666666666665,CLR:00,29.6712,10.0,62.0,210,17.0,6.6
2024-07-31,72793894274,30.0515625,60.0,61.0,0.00,BR:1 ||,0.0,4.625,93.0,30.039583333333336,CLR:00,29.7115625,10.0,60.0,000,18.0,4.03125
2024-08-01,72793894274,30.03,60.0,63.0,0.00,BR:1 ||,0.0024999999999999,5.25,78.0,30.01625,CLR:00,29.69,10.0,59.0,020,23.0,8.0
2024-08-02,72793894274,30.100416666666664,61.0,69.0,0.00,BR:1 ||,-0.01125,3.25,76.0,30.08625,CLR:00,29.760416666666668,10.0,64.0,260,18.0,5.208333333333333
2024-08-03,72793894274,30.04857142857143,56.0,59.0,0.00,BR:1 ||,0.01875,5.875,90.0,30.02916666666667,CLR:00,29.708571428571428,10.0,57.0,VRB,18.0,4.25
2024-08-04,72793894274,29.958214285714288,56.0,58.0,0.00,HZ:7 |FU |HZ,0.0025,3.75,93.0,29.944166666666664,CLR:00,29.618214285714288,10.0,57.0,VRB,18.0,5.571428571428571
2024-08-05,72793894274,30.019310344827588,54.0,57.0,0.00,HZ:7 |FU |HZ,-0.0124999999999999,3.25,90.0,30.00875,CLR:00,29.67931034482759,10.0,55.0,230,18.0,5.758620689655173
2024-08-06,72793894274,30.15714285714285,53.0,58.0,0.00,HZ:7 |FU |HZ,-0.01375,2.625,81.0,30.151666666666657,CLR:00,29.817142857142866,10.0,55.0,180,18.0,5.0
2024-08-07,72793894274,30.132903225806448,55.0,57.0,0.00,BR:1 ||,0.02,4.5,90.0,30.11083333333333,CLR:00,29.79290322580645,10.0,55.0,000,18.0,3.903225806451613
2024-08-08,72793894274,29.964583333333334,58.0,62.0,0.00,BR:1 ||,0.01125,5.875,41.0,29.95333333333333,CLR:00,29.624583333333334,10.0,59.0,000,18.5,3.9166666666666665
2024-08-09,72793894274,29.95708333333333,59.0,61.0,0.00,BR:1 ||,-0.00375,3.125,47.0,29.94541666666667,CLR:00,29.617083333333337,10.0,68.0,250,16.0,4.083333333333333
2024-08-10,72793894274,30.02441176470588,58.0,60.0,0.00,BR:1 ||,-0.0075,3.0,90.0,30.01458333333333,CLR:00,29.684411764705885,10.0,59.0,240,16.0,6.0
2024-08-11,72793894274,30.026410256410266,57.0,59.0,0.00,BR:1 ||,0.00625,4.0,93.0,30.00958333333334,CLR:00,29.686410256410262,10.0,59.0,200,16.0,5.846153846153846
2024-08-12,72793894274,29.972962962962963,52.0,57.0,0.00,-RA:02 |RA |RA,-0.00125,4.125,87.0,29.9675,CLR:00,29.632962962962964,10.0,57.0,210,20.0,6.7407407407407405
2024-08-13,72793894274,30.04583333333333,53.0,63.0,0.00,-RA:02 |RA |RA,-0.01375,2.5,75.0,30.038750000000004,OVC:08 70,29.70583333333333,10.0,58.0,240,29.625,4.916666666666667
2024-08-14,72793894274,30.09200000000001,56.0,61.0,0.00,-RA:02 |RA |RA,0.00125,3.5,84.0,30.08083333333333,CLR:00,29.752,10.0,58.0,000,29.625,2.3
2024-08-15,72793894274,30.09037037037037,56.0,59.0,0.00,-RA:02 |RA |RA,0.0024999999999999,4.375,86.0,30.08041666666666,BKN:07 80,29.750370370370373,10.0,57.0,000,29.625,4.62962962962963
2024-08-16,72793894274,30.0112,52.0,59.0,0.00,-RA:02 |RA |RA,0.01125,5.0,78.0,30.00125,CLR:00,29.6712,10.0,56.0,200,29.625,5.916666666666667
2024-08-17,72793894274,29.85648648648648,63.0,64.0,0.00,-RA:02 |RA |RA,0.01625,5.25,93.0,29.84208333333333,CLR:00,29.516486486486485,10.0,64.0,030,29.625,7.756756756756757
2024-08-18,72793894274,29.959375,62.0,63.0,0.00,BR:1 ||,-0.025,1.5,97.0,29.96875,CLR:00,29.619375,10.0,62.0,000,20.4,4.75
2024-08-19,72793894274,30.052926829268287,55.0,57.0,0.00,FG:2 |FG |,-0.01,2.625,97.0,30.052916666666672,VV:09 2,29.71292682926829,10.0,55.0,000,18.0,2.951219512195122
2024-08-20,72793894274,30.11181818181818,59.0,61.0,0.00,-RA:02 |RA |RA,0.0,3.375,90.0,30.10125,CLR:00,29.771818181818183,10.0,61.0,000,21.444444444444443,2.787878787878788
2024-08-21,72793894274,30.03870967741936,57.0,60.0,0.00,-RA:02 |RA |RA,0.02,5.5,81.0,30.019166666666678,BKN:07 10 OVC:08 49,29.698709677419355,10.0,60.0,000,21.444444444444443,3.838709677419355
2024-08-22,72793894274,29.883103448275868,57.0,61.0,0.00,-RA:02 |RA |RA,0.01375,6.25,93.0,29.88041666666666,CLR:00,29.54310344827586,10.0,61.0,000,21.444444444444443,2.862068965517241
2024-08-23,72793894274,29.816590909090905,55.0,57.0,0.00,-RA:02 |RA |RA,0.0012499999999999,3.375,93.0,29.81291666666667,FEW:02 6 BKN:07 11 OVC:08 55,29.47659090909091,10.0,56.0,190,21.444444444444443,6.863636363636363
2024-08-24,72793894274,30.045625,55.0,57.0,0.00,-RA:02 |RA |RA,-0.0375,2.25,90.0,30.032083333333333,CLR:00,29.705625,10.0,55.0,200,21.444444444444443,9.9375
2024-08-25,72793894274,30.242162162162163,54.0,57.0,0.00,BR:1 ||,-0.0049999999999999,3.5,93.0,30.233333333333334,CLR:00,29.90216216216216,10.0,56.0,000,21.0,3.1944444444444446
2024-08-26,72793894274,30.157142857142865,54.0,71.0,T,BR:1 ||,0.0171428571428571,6.428571428571429,57.0,30.149047619047625,CLR:00,29.81714285714285,10.0,63.0,000,21.0,2.8095238095238093
2024-08-27,72793894274,30.204444444444444,48.0,58.0,0.00,BR:1 ||,-0.03,2.6,65.0,30.21538461538461,CLR:00,29.864444444444445,10.0,53.0,150,21.0,6.043478260869565
2024-08-28,72793894274,30.25967741935485,50.0,52.0,0.00,BR:1 ||,0.0075,4.625,93.0,30.24333333333333,CLR:00,29.91967741935484,10.0,54.0,000,22.0,5.258064516129032
2024-08-29,72793894274,30.1225,52.0,76.0,0.00,BR:1 ||,0.01625,5.625,43.0,30.11458333333333,CLR:00,29.7825,10.0,53.0,020,20.0,7.375
2024-08-30,72793894274,30.07166666666667,56.0,60.0,0.00,BR:1 ||,0.00375,4.0,78.0,30.061666666666667,CLR:00,29.732173913043475,10.0,56.0,000,21.0,5.333333333333333
2024-08-31,72793894274,29.995833333333337,57.0,60.0,0.00,BR:1 ||,0.01375,7.125,40.0,29.98333333333333,CLR:00,29.655833333333334,10.0,64.0,000,21.0,5.416666666666667
2024-09-01,72793894274,29.91432432432433,59.0,60,0.00,BR:1 ||,-0.00125,4.25,93.0,29.897499999999997,CLR:00,29.57432432432432,10.0,60,000,21.0,3.6486486486486487
2024-09-02,72793894274,29.992,57.0,62,0.00,-RA:02 |RA |RA,-0.015,3.25,84.0,29.985000000000003,OVC:08 11,29.652,10.0,60,210,21.0,6.545454545454546
2024-09-03,72793894274,30.158974358974373,57.0,60,0.00,BR:1 ||,-0.01125,2.625,90.0,30.158749999999998,CLR:00,29.818974358974348,10.0,58,000,21.0,4.1
2024-09-04,72793894274,30.17333333333334,57.0,58,0.00,BR:1 ||,0.00375,3.375,93.0,30.155416666666664,CLR:00,29.83333333333333,10.0,57,030,21.0,6.222222222222222
2024-09-05,72793894274,30.07333333333333,57.0,61,0.00,BR:1 ||,0.01625,5.75,34.0,30.06083333333333,CLR:00,29.73333333333333,10.0,67,030,21.0,4.291666666666667
2024-09-06,72793894274,29.97625,56.0,70,0.00,BR:1 ||,0.0075,4.25,38.0,29.96291666666667,CLR:00,29.636250000000004,10.0,62,000,21.0,4.791666666666667
2024-09-07,72793894274,29.885416666666668,58.0,70,0.00,BR:1 ||,0.01,5.625,54.0,29.87333333333333,CLR:00,29.545416666666668,10.0,63,000,17.333333333333332,3.333333333333333
2024-09-08,72793894274,29.89875,58.0,62,0.00,BR:1 ||,-0.0125,3.375,84.0,29.888333333333332,CLR:00,29.558750000000003,10.0,59,240,17.333333333333332,5.21875
2024-09-09,72793894274,29.98583333333334,57.0,60,0.00,BR:1 ||,-0.00125,5.0,78.0,29.97458333333334,CLR:00,29.64583333333333,10.0,59,000,17.333333333333332,2.9722222222222223
2024-09-10,72793894274,29.89566666666667,53.0,57,0.00,-RA:02 |RA |RA,0.0212499999999999,4.375,87.0,29.8775,CLR:00,29.555666666666664,10.0,54,VRB,17.333333333333332,4.689655172413793
2024-09-11,72793894274,29.772608695652163,57.0,56,0.00,-RA:02 |RA |RA,-0.0025,2.25,93.0,29.763750000000005,OVC:08 13,29.43260869565217,10.0,55,000,17.333333333333332,2.1739130434782608
2024-09-12,72793894274,29.94210526315789,55.0,57,0.00,BR:1 ||,-0.01875,1.625,93.0,29.95208333333333,CLR:00,29.6021052631579,10.0,56,000,17.333333333333332,2.973684210526316
2024-09-13,72793894274,30.006923076923083,52.0,54,0.00,-RA:02 |RA |RA,0.00875,4.25,90.0,29.98875,CLR:00,29.666923076923062,10.0,53,000,17.333333333333332,3.435897435897436
2024-09-14,72793894274,29.92020833333333,55.0,58,0.00,RA:02 BR:1 |RA |RA,-0.00125,4.375,93.0,29.91791666666667,OVC:08 14,29.58020833333333,10.0,56,190,17.333333333333332,5.291666666666667
2024-09-15,72793894274,29.98029411764706,54.0,56,0.00,-RA:02 BR:1 |RA |RA,-0.005,4.0,93.0,29.975416666666664,CLR:00,29.640294117647056,10.0,54,000,17.333333333333332,3.264705882352941
2024-09-16,72793894274,29.954999999999995,53.0,52,0.00,BR:1 ||,0.015,6.0,83.0,29.94125,CLR:00,29.614999999999995,10.0,56,000,17.333333333333332,2.4
2024-09-17,72793894274,29.8855,57.0,59,0.00,BR:1 ||,-0.0025,2.875,93.0,29.875833333333333,OVC:08 15,29.5455,10.0,58,200,17.333333333333332,6.0
2024-09-18,72793894274,30.006969696969698,57.0,60,0.00,BR:1 ||,-0.01,4.5,93.0,30.00541666666666,CLR:00,29.666969696969694,10.0,59,000,24.6,4.0
2024-09-19,72793894274,30.0168,52.0,57,0.00,BR:1 ||,0.00125,4.875,63.0,30.010416666666668,CLR:00,29.676800000000004,10.0,54,000,24.6,3.48
2024-09-20,72793894274,30.12625000000001,52.0,54,0.00,BR:1 ||,-0.02375,2.0,81.0,30.133750000000003,CLR:00,29.786250000000003,10.0,53,000,24.6,3.275
2024-09-21,72793894274,30.199333333333325,51.0,52,0.00,BR:1 ||,0.00625,4.125,97.0,30.188749999999995,CLR:00,29.85933333333333,10.0,51,000,24.6,2.9
2024-09-22,72793894274,30.12333333333333,58.0,63,0.00,FG:2 |FG |,0.0014285714285714,4.857142857142857,84.0,30.116666666666664,CLR:00,29.783333333333324,10.0,60,000,24.6,3.9
2024-09-23,72793894274,30.120769230769227,61.0,63,0.00,FG:2 |FG |,0.01,4.625,84.0,30.109166666666667,CLR:00,29.780769230769238,10.0,60,000,24.6,5.230769230769231
2024-09-24,72793894274,29.82558823529412,59.0,60,0.00,FG:2 |FG |,0.05125,6.75,93.0,29.7875,CLR:00,29.485588235294117,10.0,59,000,24.6,4.088235294117647
2024-09-25,72793894274,29.754000000000005,56.0,61,0.00,-RA:02 |RA |RA,-0.02875,3.0,84.0,29.740416666666672,CLR:00,29.414,10.0,60,200,24.6,9.666666666666666
2024-09-26,72793894274,29.99355555555556,51.0,55,0.00,-RA:02 BR:1 |RA |RA,-0.00875,4.125,93.0,29.9825,CLR:00,29.653555555555563,10.0,52,200,18.0,5.888888888888889
2024-09-27,72793894274,30.127741935483872,56.0,59,0.00,-RA:02 BR:1 |RA |RA,-0.00625,4.875,90.0,30.117500000000003,CLR:00,29.787741935483872,10.0,58,020,20.75,8.64516129032258
2024-09-28,72793894274,29.9634375,49.0,53,0.00,-RA:02 |RA |RA,0.0087499999999999,4.75,83.0,29.94875,CLR:00,29.6234375,10.0,50,210,20.0,7.46875
2024-09-29,72793894274,30.261481481481475,43.0,52,0.00,-RA:02 |RA |RA,-0.0462499999999999,1.75,77.0,30.26625,CLR:00,29.92148148148149,10.0,49,000,18.0,3.888888888888889
2024-09-30,72793894274,30.35875,45.0,53,0.00,-RA:02 |RA |RA,0.01625,4.875,80.0,30.3575,CLR:00,30.01875,10.0,50,030,18.0,6.25
2024-10-01,72793894274,30.1653125,53.0,57,0.00,-RA:02 |RA |RA,0.0099999999999999,5.375,87.0,30.15833333333333,CLR:00,29.8253125,10.0,54,000,18.0,3.225806451612903
2024-10-02,72793894274,30.283461538461538,44.0,53,0.00,-RA:02 |RA |RA,-0.01,3.75,89.0,30.28458333333333,CLR:00,29.943461538461538,10.0,52,000,17.0,3.5
2024-10-03,72793894274,29.992916666666662,44.0,51,0.00,-RA:02 BR:1 |RA |RA,0.05875,6.75,77.0,29.990416666666665,CLR:00,29.65291666666667,10.0,49,000,17.0,4.5
2024-10-04,72793894274,29.93631578947369,50.0,52,0.00,-RA:02 BR:1 |RA |RA,-0.04375,3.375,93.0,29.940416666666668,CLR:00,29.596315789473675,10.0,49,200,22.363636363636363,8.108108108108109
2024-10-05,72793894274,30.22382352941176,50.0,53,0.00,BR:1 ||,0.0087499999999999,4.0,96.0,30.2125,CLR:00,29.883823529411764,10.0,52,000,20.4,3.941176470588236
2024-10-06,72793894274,30.140238095238097,48.0,49,0.00,BR:1 ||,0.0024999999999999,4.5,97.0,30.14208333333333,CLR:00,29.800238095238093,10.0,48,000,20.4,1.2142857142857142
2024-10-07,72793894274,30.03367346938776,50.0,50,0.00,BR:1 ||,0.03,6.25,96.0,29.9825,CLR:00,29.69708333333333,10.0,49,000,20.4,0.6326530612244898
2024-10-08,72793894274,29.9535,59.0,55,0.00,-RA:02 |RA |RA,-0.0087499999999999,3.5,93.0,29.943750000000005,CLR:00,29.6135,10.0,54,220,20.4,4.775
2024-10-09,72793894274,30.110909090909093,51.0,58,0.00,BR:1 ||,-0.0275,2.25,72.0,30.111666666666668,CLR:00,29.77090909090909,10.0,53,000,20.4,2.9375
2024-10-10,72793894274,30.175882352941176,47.0,53,0.00,BR:1 ||,0.015,5.25,80.0,30.167499999999997,CLR:00,29.83588235294118,10.0,50,020,20.4,7.9411764705882355
2024-10-11,72793894274,30.04,49.0,50,0.00,BR:1 ||,0.00625,4.875,92.0,30.03583333333333,CLR:00,29.7,10.0,50,010,21.33333333333333,3.8333333333333335
2024-10-12,72793894274,30.079782608695652,48.0,48,0.00,BR:1 ||,-0.01375,2.0,96.0,30.09125,CLR:00,29.739782608695645,10.0,48,000,21.33333333333333,0.782608695652174
2024-10-13,72793894274,30.112903225806445,52.0,53,0.00,BR:1 ||,0.015,5.375,100.0,30.094166666666663,CLR:00,29.772903225806463,10.0,52,000,21.33333333333333,1.6774193548387095
2024-10-14,72793894274,30.09029411764706,58.0,60,0.00,-RA:02 BR:1 |RA |RA,-0.01,2.5,93.0,30.080416666666668,CLR:00,29.75029411764706,10.0,59,000,21.33333333333333,4.5
2024-10-15,72793894274,30.071250000000003,53.0,54,T,BR:1 ||,0.0125,4.875,96.0,30.058333333333334,BKN:07 6 OVC:08 12,29.73125,10.0,53,000,21.33333333333333,3.8541666666666665
2024-10-16,72793894274,29.971875,52.0,54,0.00,-RA:02 |RA |RA,0.01125,5.625,93.0,29.96375,CLR:00,29.631875,10.0,53,210,21.33333333333333,7.78125
2024-10-17,72793894274,30.051666666666677,44.0,48,0.00,-RA:02 |RA |RA,-0.03625,3.5,86.0,30.07208333333334,CLR:00,29.71166666666667,10.0,46,000,20.0,5.266666666666667
2024-10-18,72793894274,30.18482758620689,43.0,54,0.00,-RA:02 |RA |RA,0.0099999999999999,4.5,90.0,30.19458333333333,CLR:00,29.8448275862069,10.0,50,220,23.25,8.862068965517242
2024-10-19,72793894274,30.1178125,56.0,64,0.00,-RA:02 |RA |RA,0.01125,5.625,84.0,30.111666666666668,CLR:00,29.7778125,10.0,59,200,27.714285714285715,16.3125
2024-10-20,72793894274,29.91263157894737,54.0,54,0.00,-RA:02 |RA |RA,0.0125,5.0,93.0,29.91458333333334,OVC:08 16,29.57263157894737,10.0,58,200,25.77777777777778,10.421052631578949
2024-10-21,72793894274,30.041086956521745,48.0,50,0.00,-RA:02 BR:1 |RA |RA,-0.02875,2.125,83.0,30.053333333333335,BKN:07 8 OVC:08 85,29.70108695652173,10.0,49,000,21.666666666666668,4.586956521739131
2024-10-22,72793894274,30.295925925925925,44.0,49,0.00,BR:1 ||,-0.0124999999999999,3.25,83.0,30.298749999999995,CLR:00,29.95592592592593,10.0,47,040,21.0,4.555555555555555
2024-10-23,72793894274,30.29448979591837,45.0,46,0.00,BR:1 ||,-0.0075,3.375,86.0,30.30708333333333,CLR:00,29.954489795918366,10.0,46,000,21.0,2.2857142857142856
2024-10-24,72793894274,30.294571428571427,43.0,47,0.00,-RA:02 |RA |RA,0.02875,4.75,90.0,30.265000000000004,CLR:00,29.954571428571423,10.0,46,020,21.0,4.914285714285715
2024-10-25,72793894274,29.898,44.0,48,0.00,-RA:02 |RA |RA,0.03875,6.625,86.0,29.89708333333333,CLR:00,29.558000000000003,10.0,46,000,22.0,4.875
2024-10-26,72793894274,29.940526315789477,53.0,56,T,-RA:02 BR:1 |RA |RA,-0.0025,4.125,90.0,29.92454545454545,OVC:08 40,29.60052631578948,10.0,54,000,26.857142857142858,5.447368421052632
2024-10-27,72793894274,29.7775,50.0,*,0.03,-RA:02 BR:1 |RA |RA,,,89.0,29.825,BKN:07 16 BKN:07 36 OVC:08 75,29.35,10.0,*,170,21.0,10.25
